media_content_id,tmdbId,title,original_title,overview,release_date,poster_path,backdrop_path,tmdb_vote,vote_count,popularity,dtype,originalLanguage,cast,director
21512,21512,The Blood of Heroes,The Blood of Heroes,"Set in a futuristic world where the only sport that has survived in a wasted society is the brutal game known as jugging. Sallow, the leader of a rag-tag team, has played in the main Leagues before, but was cast out because of indiscretions with a lady. Now joined by a talented newcomer, Kidda, an ambitious young peasant girl, he and his team find they have one last chance for glory.",1989-10-19,/ykdEyq2GCKRr8TsUBuVkRWuWkLj.jpg,/4SHACXdVAxg464kuRuqxurDAUl5.jpg,5.85,154,2.1443,MOVIE,en,"Rutger Hauer, Anna Katarina, Delroy Lindo, Joan Chen, Gandhi MacIntyre",David Webb Peoples
21449,21449,"What's Up, Tiger Lily?","What's Up, Tiger Lily?","In comic Woody Allen's film debut, he took the Japanese action film ""International Secret Police: Key of Keys"" and re-dubbed it, changing the plot to make it revolve around a secret egg salad recipe.",1966-11-02,/z3ABDEfhLqX09nXgp6ilKW44jAB.jpg,/tKZMG0k7lr9UUCLbI5EEnzMf8Dy.jpg,5.352,203,1.0655,MOVIE,en,"Tatsuya Mihashi, Akiko Wakabayashi, Mie Hama, Tadao Nakamaru, Susumu Kurobe","Woody Allen, Senkichi Taniguchi"
8273,8273,American Wedding,American Wedding,"With high school a distant memory, Jim and Michelle are getting married — and in a hurry, since Jim's grandmother is sick and wants to see him walk down the aisle — prompting Stifler to throw the ultimate bachelor party. And Jim's dad is reliable as ever, doling out advice no one wants to hear.",2003-08-01,/pCO3lJv2PzPkJty29APxCVSjyoE.jpg,/qW703anWHFXulRTKWOckAg9i70K.jpg,6.219,4347,6.162,MOVIE,en,"Jason Biggs, Seann William Scott, Alyson Hannigan, Eddie Kaye Thomas, Thomas Ian Nicholas",Jesse Dylan
8046,8046,Gigli,Gigli,"Gigli is ordered to kidnap the psychologically challenged younger brother of a powerful federal prosecutor. When plans go awry, Gigli's boss sends in Ricki, a gorgeous free-spirited female gangster who has her own set of orders to assist with the kidnapping. But Gigli begins falling for the decidedly unavailable Ricki, which could be a hazard to his occupation.",2003-08-01,/qOhAK3WDqdeVTIE59loXvEGU7Lu.jpg,/ciIVYsDU4F4nCfrE6j6d1kCfStU.jpg,4.0,489,2.9817,MOVIE,en,"Ben Affleck, Jennifer Lopez, Justin Bartha, Lainie Kazan, Missy Crider",Martin Brest
50350,50350,And Now... Ladies and Gentlemen...,And Now... Ladies and Gentlemen...,A jazz singer and a British jewel thief are brought together by their mutual desire to forget the past.,2002-05-29,/qYq5muglnhTj7VjGAklqayGTvN8.jpg,/uvy4fjdABjA45W2TFo37bDWk27C.jpg,5.7,32,1.0634,MOVIE,en,"Jeremy Irons, Arthur St. Claire, Patricia Kaas, Alessandra Martines, Yvan Attal",Claude Lelouch
8094,8094,The Magdalene Sisters,The Magdalene Sisters,Three young Irish women struggle to maintain their spirits while they endure dehumanizing abuse as inmates of a Magdalene Sisters Asylum.,2002-08-30,/akOnyPsfzcDvCwP3lzY35i2NIha.jpg,/teMi2HuGuWOmBL599u7dg1xtD1Q.jpg,7.4,453,1.8145,MOVIE,en,"Anne-Marie Duff, Nora-Jane Noone, Dorothy Duffy, Geraldine McEwan, Eileen Walsh",Peter Mullan
26195,26195,The Secret Lives of Dentists,The Secret Lives of Dentists,An introspective dentist's suspicions about his wife's infidelity stresses his mental well being and family life to the breaking point.,2002-09-09,/aIUL0GeTgKdOnAq1hly19vjjRQt.jpg,/7bHjjd5ZtrhuK4CfpHeOD0d3LVx.jpg,5.7,37,1.0517,MOVIE,en,"Campbell Scott, Hope Davis, Denis Leary, Robin Tunney, Cassidy Hinkle",Alan Rudolph
10330,10330,Freaky Friday,Freaky Friday,"Mother and daughter bicker over everything -- what Anna wears, whom she likes and what she wants to do when she's older. In turn, Anna detests Tess's fiancé. When a magical fortune cookie switches their personalities, they each get a peek at how the other person feels, thinks and lives.",2003-08-05,/ipKcZ4Up7dp18XpsfYUc9NKZy3g.jpg,/aH4MrSu8fwjRiEMGfdRwpsYu2PW.jpg,6.578,4225,5.2984,MOVIE,en,"Lindsay Lohan, Jamie Lee Curtis, Harold Gould, Chad Michael Murray, Mark Harmon",Mark Waters
9257,9257,S.W.A.T.,S.W.A.T.,"Hondo Harrelson recruits Jim Street to join an elite unit of the Los Angeles Police Department. Together they seek out more members, including tough Deke Kay and single mom Chris Sanchez. The team's first big assignment is to escort crime boss Alex Montel to prison. It seems routine, but when Montel offers a huge reward to anyone who can break him free, criminals of various stripes step up for the prize.",2003-08-08,/bon63yPVIgUFLP2653Dg9GCOJLJ.jpg,/dfSAFTqNLfB3YAs9Ppy13EUaNYI.jpg,6.156,2676,4.5251,MOVIE,en,"Samuel L. Jackson, Colin Farrell, Michelle Rodriguez, LL Cool J, Josh Charles",Clark Johnson
9499,9499,Le Divorce,Le Divorce,"While visiting her sister in Paris, a young woman finds romance and learns her brother-in-law is a philanderer.",2003-08-08,/ucBJrWKCJ1naTylSFN8jpaEqwwe.jpg,/w2UHBWTJux7bWSi44mMS21tPhGT.jpg,4.9,161,2.1426,MOVIE,en,"Kate Hudson, Naomi Watts, Glenn Close, Marie-Christine Adam, Thierry Lhermitte",James Ivory
17180,17180,The Princess Blade,修羅雪姫,"Raised by assassins, Yuki is the last of the Takemikazuchi royal bloodline. A deadly weapon in her own right, she learns the gruesome truth about the death of her beloved mother and joins forces with a mysterious rebel leader.",2001-12-15,/qZNxgBOfi6SaAevgYkkeW68vqZK.jpg,/qpI3S8hytJzzp5tuLv1t6b7fZ67.jpg,5.6,34,2.2493,MOVIE,ja,"Yumiko Shaku, Hideaki Ito, Kyūsaku Shimada, Shiro Sano, Yōichi Numata",Shinsuke Sato
15292,15292,Step Into Liquid,Step Into Liquid,No special effects. No stuntmen. No stereotypes. No other feeling comes close. Surfers and secret spots from around the world are profiled in this documentary.,2003-08-05,/gF352z3G8wnk5GDKzn7RcIDstwh.jpg,/1ne50VwTD1FYVa9Nvj2Q9MsDgbs.jpg,7.2,37,0.635,MOVIE,en,"Robert August, Rochelle Ballard, Shawn Barron, Layne Beachley, Bob Beaton",Dana Brown
41206,41206,A Double Life,A Double Life,A Shakespearian actor starring as Othello opposite his wife finds the character's jealous rage taking over his mind off-stage.,1947-12-25,/rYa7JZN5PnpxXpR4oXAcefP9YXa.jpg,/r9xIDDGz1AsKkPWiFGCTmFlVkWN.jpg,6.3,81,2.3867,MOVIE,en,"Ronald Colman, Signe Hasso, Edmond O'Brien, Shelley Winters, Ray Collins",George Cukor
33954,33954,The Hawks and the Sparrows,Uccellacci e uccellini,A man and his son take an allegorical stroll through life with a talking bird that spouts social and political philosophy.,1966-05-04,/aQiV5CX94SDMGucAIZ8act7VdL1.jpg,/sS0P6Kzfb95vopsqXdlNUgvkZQV.jpg,7.22,363,0.8158,MOVIE,it,"Totò, Ninetto Davoli, Femi Benussi, Umberto Bevilacqua, Renato Capogna",Pier Paolo Pasolini
24192,24192,The Gospel According to St. Matthew,Il vangelo secondo Matteo,"Along a rocky, barren coastline, Jesus begins teaching, primarily using parables. He attracts disciples; he's stern, brusque, and demanding. His parables often take on the powers that be, so he and his teachings come to the attention of the Pharisees, the chief priests, and elders. They conspire to have him arrested, beaten, tried, and crucified, just as he prophesied to his followers.",1965-03-03,/oifi2CQkKbb6Y2x6J5K6CjaKab9.jpg,/iz7xP1INmMTAfRKaToWVmXrrE1P.jpg,7.4,406,1.6051,MOVIE,it,"Enrique Irazoqui, Margherita Caruso, Susanna Pasolini, Marcello Morante, Mario Socrate",Pier Paolo Pasolini
833,833,Umberto D.,Umberto D.,"When elderly pensioner Umberto Domenico Ferrari returns to his boarding house from a protest calling for a hike in old-age pensions, his landlady demands her 15,000-lire rent by the end of the month or he and his small dog will be turned out onto the street. Unable to get the money in time, Umberto fakes illness to get sent to a hospital, giving his beloved dog to the landlady's pregnant and abandoned maid for temporary safekeeping.",1952-01-20,/5I7SYsNQmZRZpQ2MAarIQYU9vaX.jpg,/oHL7gjqFgxHiwm45hqj4Xou9Odg.jpg,7.88,731,2.0169,MOVIE,it,"Carlo Battisti, Napoleone the Dog, Maria Pia Casilio, Lina Gennari, Elena Rea",Vittorio De Sica
26755,26755,Brother's Keeper,Brother's Keeper,"This documentary by Joe Berlinger and Bruce Sinofsky details the murder trial of Delbert Ward. Delbert was a member of a family of four elderly brothers, working as semi-literate farmers and living together in isolation from the rest of society until William's death.",1992-09-09,/AjumCYR6VPXGDKlYekGkx5jMdfi.jpg,/uwtXXJc7T8hGC4T8U80OqsYKmAf.jpg,7.0,56,0.3788,MOVIE,en,"Connie Chung, John Teeple, Delbert Ward, Roscoe Ward, Lyman Ward","Bruce Sinofsky, Joe Berlinger"
3101,3101,I Love You to Death,I Love You to Death,"Joey Boca is the owner of a pizza parlour, and has been married to Rosalie for years. When Rosalie discovers that Joey is a womanizer and has been cheating on her for a long time, she goes to extreme lengths to punish him.",1990-04-06,/8LdWJLUfEa5JeUJ7SljJQMIJikZ.jpg,/hKPLCtaCS0Sp4qHGFgSK9yiIBOh.jpg,6.39,283,1.6858,MOVIE,en,"Kevin Kline, Tracey Ullman, Joan Plowright, River Phoenix, William Hurt",Lawrence Kasdan
6466,6466,Freddy vs. Jason,Freddy vs. Jason,"Freddy Krueger and Jason Voorhees return to terrorize the teenagers of Elm Street. Only this time, they're out to get each other, too.",2003-08-15,/f9ZASRUfl8Jlco7rgRx3ujPR0P7.jpg,/hCAOQTMRop2fHjsl8n7yNwpkMJn.jpg,6.083,2801,6.9396,MOVIE,en,"Jesse Hutch, Robert Englund, Ken Kirzinger, Monica Keena, Jason Ritter",Ronny Yu
20210,20210,Grind,Grind,"Four skaters follow their idol on his summer tour in an attempt to get noticed, get sponsored, and become stars themselves.",2003-08-15,/3ijvfbWQYLaFQ2PaX6hywnMW3Hv.jpg,/5DSsPOA54cb5ffIqJX9Dp5IKgtb.jpg,6.0,155,2.1684,MOVIE,en,"Mike Vogel, Vince Vieluf, Adam Brody, Joey Kern, Jennifer Morrison",Casey La Scala
2055,2055,Open Range,Open Range,A former gunslinger is forced to take up arms again when he and his cattle crew are threatened by a corrupt lawman.,2003-08-11,/1mrNc88NrUEGtMtat4FD7sfpFrW.jpg,/e65E7jH5bKMSgHJnWLw4ex02Dyu.jpg,7.219,1191,4.4811,MOVIE,en,"Kevin Costner, Robert Duvall, Michael Gambon, Michael Jeter, Diego Luna",Kevin Costner
11770,11770,Shaolin Soccer,少林足球,A young Shaolin follower reunites with his discouraged brothers to form a soccer team using their martial art skills to their advantage.,2001-07-05,/z6ZQqwoxWy9muIxwUP4K2zWw7BU.jpg,/lMRX4cLx4hxYth3iQ96c0E1RHGB.jpg,7.149,2491,9.2172,MOVIE,cn,"Stephen Chow, Richard Ng Man-Tat, Vicky Zhao, Patrick Tse Yin, Karen Mok Man-Wai",Stephen Chow
14926,14926,Uptown Girls,Uptown Girls,"Molly Gunn, the freewheeling daughter of a deceased rock legend, is forced to get a job when her manager steals her money. As nanny to Ray - the precocious, oft-ignored daughter of a music executive - she learns what it means to be an adult while teaching Ray how to be a child.",2003-08-15,/liazMoopc2fhWq1YlfwasQcvWu.jpg,/7TvehiVjzE9hMvnq94mOYjP8kGT.jpg,6.925,1102,4.5131,MOVIE,en,"Brittany Murphy, Dakota Fanning, Marley Shelton, Donald Faison, Jesse Spencer",Boaz Yakin
2771,2771,American Splendor,American Splendor,An original mix of fiction and reality illuminates the life of comic book hero everyman Harvey Pekar.,2003-08-15,/rPLMxuk82AiqDiwEUVJ6E7WpjYs.jpg,/51Q6Wyadho2zmOe8yCOdAWDpdGm.jpg,7.158,532,1.3431,MOVIE,en,"Paul Giamatti, Hope Davis, Judah Friedlander, James Urbaniak, Earl Billings","Shari Springer Berman, Robert Pulcini"
10923,10923,Agent Cody Banks,Agent Cody Banks,"Recruited by the U.S. government to be a special agent, nerdy teenager Cody Banks must get closer to cute classmate Natalie in order to learn about an evil plan hatched by her father. But despite the agent persona, Cody struggles with teen angst.",2003-03-14,/fhK0mqqirPsckxkNisvi32A4lf6.jpg,/5daWhr7xQwpdoRhoXnAOHWj2zhW.jpg,5.54,1156,3.0116,MOVIE,en,"Frankie Muniz, Hilary Duff, Angie Harmon, Keith David, Cynthia Stevenson",Harald Zwart
17745,17745,Camp Nowhere,Camp Nowhere,"Morris ""Mud"" Himmel has a problem. His parents desperately want to send him away to summer camp. He hates going to summer camp, and would do anything to get out of it. Talking to his friends, he realizes that they are all facing the same sentence: a boring summer camp. Together with his friends, he hatches a plan to trick all the parents into sending them to a camp of their own design.",1994-08-26,/5DmempuEgWyHCu5lMVyICTRgZUp.jpg,/hUqpbtSns4usIVA1vhclCYj0lDu.jpg,5.923,166,1.2368,MOVIE,en,"Jonathan Jackson, Andrew Keegan, Marnette Patterson, Melody Kay, Christopher Lloyd",Jonathan Prince
21989,21989,Hot Dog... The Movie,Hot Dog... The Movie,"When a hopeful young American hot-dogger goes pole-to-pole with an arrogant Austrian pro, the snow really starts to fly! But as hot as it is on the mountain, it gets even hotter off when the pro's ex-girlfriend sets her eyes on the new blood. Who'll win the competition and the girl? Only a race to end all races can determine which skier can really cut the mustard!",1984-01-13,/qJ4tVNjjapCLigrVJi3ZXNX6xvB.jpg,/rQAx8h4Hh1bgsF9Mp8eytt5XoOX.jpg,4.8,74,1.3469,MOVIE,en,"David Naughton, Patrick Houser, Tracy Smith, John Patrick Reger, Frank Koppala",Peter Markle
18573,18573,House of Wax,House of Wax,"A sculptor opens a wax museum to showcase the likenesses of famous historical figures, but quickly runs into trouble when his business partner demands the exhibits become more extreme in order to increase profits.",1953-04-16,/5Di30K5NzAtYMjBSAABwgZHV0Ro.jpg,/9QRJN7GaGIHwdkzDAilIrt1Nf4r.jpg,6.9,377,2.0722,MOVIE,en,"Vincent Price, Frank Lovejoy, Phyllis Kirk, Carolyn Jones, Paul Picerni",André de Toth
41759,41759,Man's Best Friend,Man's Best Friend,"A genetic research facility worker exposes animal abuses there to a local TV reporter, who frees and takes in a genetically altered dog from the lab, unaware that he has a violent streak.",1993-11-19,/dRDOrszc2X9bWsE2LhJuJ6WbVEp.jpg,/fRQNUm33JDwWeUGQG0sVmesNlc1.jpg,5.9,136,1.0449,MOVIE,en,"Ally Sheedy, Lance Henriksen, Robert Costanzo, Fredric Lehne, John Cassini",John Lafia
8992,8992,The Sure Thing,The Sure Thing,"Gib, a beer-guzzling slob, and Alison, an uptight Ivy-Leaguer, are an unlikely duo stuck together on a cross-country trip during Christmas break. At first they get on each other's nerves but, as time passes, they find their divergent natures complement each other. Now they need to realize what they've already found before it's too late.",1985-03-01,/a9cuohQn5kczi4htWZAZjEZvXkZ.jpg,/aTiarj2HriXg3EQROAuyRvHlf0V.jpg,6.5,316,1.946,MOVIE,en,"John Cusack, Daphne Zuniga, Anthony Edwards, Boyd Gaines, Tim Robbins",Rob Reiner
19053,19053,Valley Girl,Valley Girl,"Julie, a girl from the valley, meets Randy, a punk from the city. They are from different worlds and find love. Somehow they need to stay together in spite of her trendy, shallow friends.",1983-04-08,/mQSrU9jerYSIOWeLBqFA1gcUU59.jpg,/stTmJizMu8LklEIIkSu7NqHchdH.jpg,6.0,262,3.0075,MOVIE,en,"Nicolas Cage, Deborah Foreman, E. G. Daily, Michael Bowen, Cameron Dye",Martha Coolidge
11206,11206,Wait Until Dark,Wait Until Dark,"After a flight back home, Sam Hendrix returns with a doll he innocently acquired along the way. As it turns out, the doll is actually stuffed with heroin, and a group of criminals led by the ruthless Roat has followed Hendrix back to his place to retrieve it. When Hendrix leaves for business, the crooks make their move -- and find his blind wife, Susy, alone in the apartment. Soon, a life-threatening game begins between Susy and the thugs.",1967-10-26,/cNW3ewCB52KkxzSE47PcE5Bqvmr.jpg,/smIC3BkSvOzTxXxx6a5fOMoJyWr.jpg,7.3,590,2.1345,MOVIE,en,"Audrey Hepburn, Alan Arkin, Richard Crenna, Efrem Zimbalist Jr., Jack Weston",Terence Young
18148,18148,Tokyo Story,東京物語,"The elderly Shukishi and his wife, Tomi, take the long journey from their small seaside village to visit their adult children in Tokyo. Their elder son, Koichi, a doctor, and their daughter, Shige, a hairdresser, don't have much time to spend with their aged parents, and so it falls to Noriko, the widow of their younger son who was killed in the war, to keep her in-laws company.",1953-11-03,/g2YbTYKpY7N2yDSk7BfXZ18I5QV.jpg,/jLq0ol1f0ZKXni9R9GsPBcyPrNN.jpg,8.2,1206,4.5193,MOVIE,ja,"Chishū Ryū, Chieko Higashiyama, Setsuko Hara, Haruko Sugimura, So Yamamura",Yasujirō Ozu
54898,54898,The Green Ray,Le Rayon vert,A lonely Parisian woman comes to terms with her isolation and anxieties during a long summer vacation.,1986-08-29,/1E3pliSC7lXWw6zJhMvG6ba0UNX.jpg,/nQVphLwp5U1KuldenW5vvHQvtc7.jpg,7.46,278,1.3754,MOVIE,fr,"Marie Rivière, Amira Chemakhi, Sylvie Richez, María Luisa García, Béatrice Romand",Éric Rohmer
636,636,THX 1138,THX 1138,People in the future live in a totalitarian society. A technician named THX 1138 lives a mundane life between work and taking a controlled consumption of drugs that the government uses to make puppets out of people. As THX is without drugs for the first time he has feelings for a woman and they start a secret relationship.,1971-03-11,/pPyEXW7h2SJRjTsHZqrIlXxOgW9.jpg,/1eqRvEXc2gpepCaUevYj9RCjusc.jpg,6.4,1040,1.8909,MOVIE,en,"Robert Duvall, Donald Pleasence, Don Pedro Colley, Maggie McOmie, Ian Wolfe",George Lucas
11898,11898,Kind Hearts and Coronets,Kind Hearts and Coronets,"When his mother eloped with an Italian opera singer, Louis Mazzini was cut off from her aristocratic family. After the family refuses to let her be buried in the family mausoleum, Louis avenges his mother's death by attempting to murder every family member who stands between himself and the family fortune. But when he finds himself torn between his longtime love and the widow of one of his victims, his plans go awry.",1949-06-21,/eBvpyRjD3DcCsWgdV6Y9oqPS7dO.jpg,/r7jtS16I3vgVvqapgCa7RMkZnvj.jpg,7.639,597,2.0248,MOVIE,en,"Dennis Price, Alec Guinness, Joan Greenwood, Valerie Hobson, Audrey Fildes",Robert Hamer
